"No.","Time","Source","Destination","Protocol","Length","Info"
"169","60.144543987","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"170","60.144544058","52.17.55.52","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  51826 [ACK] Seq=4342 Ack=1367 Win=31744 Len=1388 TSval=3456242152 TSecr=1241313585"
"171","60.144930078","192.168.8.181","52.17.55.52","TCP","86","51826  >  443 [ACK] Seq=1367 Ack=25162 Win=47616 Len=0 TSval=1241313705 TSecr=3456242152 SLE=30714 SRE=33490 SLE=26550 SRE=27938"
"172","61.164541394","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=25162 Ack=1367 Win=31744 Len=1388 TSval=3456243030 TSecr=1241313705"
"173","61.164583134","192.168.8.181","52.17.55.52","TCP","78","51826  >  443 [ACK] Seq=1367 Ack=27938 Win=61184 Len=0 TSval=1241314725 TSecr=3456243030 SLE=30714 SRE=33490"
"174","61.257149089","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=29326 Ack=1367 Win=31744 Len=1388 TSval=3456243282 TSecr=1241314725"
"175","61.257187284","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51826  >  443 [ACK] Seq=1367 Ack=27938 Win=67072 Len=0 TSval=1241314818 TSecr=3456243030 SLE=29326 SRE=33490"
"176","61.346328567","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"177","61.346374071","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51826  >  443 [ACK] Seq=1367 Ack=27938 Win=69888 Len=0 TSval=1241314907 TSecr=3456243030 SLE=34878 SRE=36266 SLE=29326 SRE=33490"
"178","62.084936975","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=27938 Ack=1367 Win=31744 Len=1388 TSval=3456244048 TSecr=1241314907"
"179","62.085046885","192.168.8.181","52.17.55.52","TCP","78","51826  >  443 [ACK] Seq=1367 Ack=33490 Win=72832 Len=0 TSval=1241315645 TSecr=3456244048 SLE=34878 SRE=36266"
"180","62.174980627","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=33490 Ack=1367 Win=31744 Len=1388 TSval=3456244207 TSecr=1241315645"
"181","62.175300057","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=36266 Win=75776 Len=0 TSval=1241315735 TSecr=3456244207"
"182","62.174980724","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"183","62.175494489","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=37654 Win=78592 Len=0 TSval=1241315736 TSecr=3456244207"
"184","62.174980753","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"185","62.175794867","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=39042 Win=81536 Len=0 TSval=1241315736 TSecr=3456244207"
"186","62.265685603","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"187","62.265733375","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=40430 Win=84480 Len=0 TSval=1241315826 TSecr=3456244297"
"188","62.285717207","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"189","62.285762277","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=43206 Win=89984 Len=0 TSval=1241315846 TSecr=3456244307"
"190","62.496520075","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"191","62.496575553","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=45982 Win=95488 Len=0 TSval=1241316057 TSecr=3456244392"
"192","62.496520169","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"193","62.496939843","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=48758 Win=101120 Len=0 TSval=1241316057 TSecr=3456244412"
"194","62.636427963","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"195","62.636474046","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=51534 Win=106624 Len=0 TSval=1241316197 TSecr=3456244616"
"196","62.636428032","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"197","62.636740200","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=54310 Win=112128 Len=0 TSval=1241316197 TSecr=3456244626"
"198","62.736426016","52.17.55.52","192.168.8.181","TCP","5618","443  >  51826 [ACK] Seq=54310 Ack=1367 Win=31744 Len=5552 TSval=3456244777 TSecr=1241316197"
"199","62.736484389","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=59862 Win=123264 Len=0 TSval=1241316297 TSecr=3456244777"
"200","62.736426176","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"201","62.736774967","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=61250 Win=126208 Len=0 TSval=1241316297 TSecr=3456244777"
"202","62.826450421","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"203","62.826503058","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=64026 Win=131712 Len=0 TSval=1241316387 TSecr=3456244861"
"204","62.826450546","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"205","62.826866300","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=66802 Win=137344 Len=0 TSval=1241316387 TSecr=3456244862"
"206","62.865774500","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"207","62.865823785","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=68190 Win=140160 Len=0 TSval=1241316426 TSecr=3456244881"
"208","62.926019151","52.17.55.52","192.168.8.181","TCP","2842","443  >  51826 [ACK] Seq=68190 Ack=1367 Win=31744 Len=2776 TSval=3456244967 TSecr=1241316387"
"209","62.926070205","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=70966 Win=141184 Len=0 TSval=1241316487 TSecr=3456244967"
"210","62.926019281","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"211","62.926441613","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=72354 Win=140160 Len=0 TSval=1241316487 TSecr=3456244967"
"212","63.026307739","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"213","63.026365616","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=75130 Win=141184 Len=0 TSval=1241316587 TSecr=3456244977"
"214","63.026307887","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"215","63.026738143","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=76518 Win=140160 Len=0 TSval=1241316587 TSecr=3456244997"
"216","63.026307944","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"217","63.026929916","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=77906 Win=139008 Len=0 TSval=1241316587 TSecr=3456245047"
"218","63.028097164","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"219","63.028119053","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=79294 Win=142208 Len=0 TSval=1241316589 TSecr=3456245047"
"220","63.028097237","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"221","63.028363830","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=80682 Win=141056 Len=0 TSval=1241316589 TSecr=3456245057"
"222","63.176486678","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"223","63.176520303","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=83458 Win=141184 Len=0 TSval=1241316737 TSecr=3456245156"
"224","63.177020609","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"225","63.177039768","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=86234 Win=141184 Len=0 TSval=1241316737 TSecr=3456245167"
"226","63.178032854","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"227","63.178060354","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=89010 Win=141184 Len=0 TSval=1241316739 TSecr=3456245181"
"228","63.266256770","52.17.55.52","192.168.8.181","TLSv1.2","5618","Ignored Unknown Record"
"229","63.266313227","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=94562 Win=139264 Len=0 TSval=1241316827 TSecr=3456245302"
"230","63.368309710","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"231","63.368356084","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=95950 Win=142208 Len=0 TSval=1241316929 TSecr=3456245302"
"232","63.368309792","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"233","63.368711789","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=97338 Win=141056 Len=0 TSval=1241316929 TSecr=3456245311"
"234","63.368309842","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"235","63.368906913","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=98726 Win=140032 Len=0 TSval=1241316929 TSecr=3456245311"
"236","63.446844812","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"237","63.446900141","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=100114 Win=142208 Len=0 TSval=1241317007 TSecr=3456245396"
"238","63.448456193","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"239","63.448478289","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=101502 Win=142208 Len=0 TSval=1241317009 TSecr=3456245396"
"240","63.448456263","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"241","63.448697896","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=102890 Win=141056 Len=0 TSval=1241317009 TSecr=3456245397"
"242","63.448456308","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"243","63.448956730","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=104278 Win=140032 Len=0 TSval=1241317009 TSecr=3456245397"
"244","63.596877301","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"245","63.596913949","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=107054 Win=141184 Len=0 TSval=1241317157 TSecr=3456245522"
"246","63.596877348","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"247","63.605622685","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"248","63.605650654","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=111218 Win=141184 Len=0 TSval=1241317166 TSecr=3456245526"
"249","63.605622720","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"250","63.625809319","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"251","63.625847211","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=113994 Win=142208 Len=0 TSval=1241317186 TSecr=3456245562"
"252","63.776032131","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"253","63.776032170","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"254","63.776032194","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"255","63.776574664","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=118158 Win=142208 Len=0 TSval=1241317337 TSecr=3456245582"
"256","64.087838361","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"257","64.087838439","52.17.55.52","192.168.8.181","TLSv1.2","4230","[TCP Previous segment not captured] , Ignored Unknown Record"
"258","64.088001963","192.168.8.181","52.17.55.52","TCP","78","51826  >  443 [ACK] Seq=1367 Ack=119546 Win=140928 Len=0 TSval=1241317648 TSecr=3456245752 SLE=120934 SRE=125098"
"259","64.106349866","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"260","64.106401875","192.168.8.181","52.17.55.52","TCP","78","[TCP Dup ACK 258#1] 51826  >  443 [ACK] Seq=1367 Ack=119546 Win=140928 Len=0 TSval=1241317667 TSecr=3456245752 SLE=120934 SRE=126486"
"261","64.150762076","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"262","64.150820062","192.168.8.181","52.17.55.52","TCP","78","[TCP Dup ACK 258#2] 51826  >  443 [ACK] Seq=1367 Ack=119546 Win=140928 Len=0 TSval=1241317711 TSecr=3456245752 SLE=120934 SRE=127874"
"263","64.196817327","52.17.55.52","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  51826 [ACK] Seq=119546 Ack=1367 Win=31744 Len=1388 TSval=3456246221 TSecr=1241317648"
"264","64.196910834","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=127874 Win=137216 Len=0 TSval=1241317757 TSecr=3456246221"
"265","64.196817365","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"266","64.197029898","192.168.8.181","52.17.55.52","TCP","78","[TCP Dup ACK 264#1] 51826  >  443 [ACK] Seq=1367 Ack=127874 Win=137216 Len=0 TSval=1241317757 TSecr=3456246221 SLE=129262 SRE=130650"
"267","64.386472915","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"268","64.386522436","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51826  >  443 [ACK] Seq=1367 Ack=127874 Win=141056 Len=0 TSval=1241317947 TSecr=3456246221 SLE=132038 SRE=133426 SLE=129262 SRE=130650"
"269","64.428632825","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"270","64.428691602","192.168.8.181","52.17.55.52","TCP","86","[TCP Dup ACK 264#2] 51826  >  443 [ACK] Seq=1367 Ack=127874 Win=141056 Len=0 TSval=1241317989 TSecr=3456246221 SLE=132038 SRE=134814 SLE=129262 SRE=130650"
"271","64.428632908","52.17.55.52","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  51826 [ACK] Seq=127874 Ack=1367 Win=31744 Len=1388 TSval=3456246326 TSecr=1241317757"
"272","64.429054694","192.168.8.181","52.17.55.52","TCP","78","51826  >  443 [ACK] Seq=1367 Ack=130650 Win=138880 Len=0 TSval=1241317989 TSecr=3456246326 SLE=132038 SRE=134814"
"273","64.486716612","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"274","64.486776567","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51826  >  443 [ACK] Seq=1367 Ack=130650 Win=140032 Len=0 TSval=1241318047 TSecr=3456246326 SLE=136202 SRE=137590 SLE=132038 SRE=134814"
"275","64.557173047","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"276","64.557232848","192.168.8.181","52.17.55.52","TCP","86","[TCP Dup ACK 272#1] 51826  >  443 [ACK] Seq=1367 Ack=130650 Win=140032 Len=0 TSval=1241318118 TSecr=3456246326 SLE=136202 SRE=138978 SLE=132038 SRE=134814"
"277","64.587116136","52.17.55.52","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  51826 [ACK] Seq=130650 Ack=1367 Win=31744 Len=1388 TSval=3456246611 TSecr=1241318047"
"278","64.587254786","192.168.8.181","52.17.55.52","TCP","78","51826  >  443 [ACK] Seq=1367 Ack=134814 Win=137984 Len=0 TSval=1241318148 TSecr=3456246611 SLE=136202 SRE=138978"
"279","66.687990365","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=134814 Ack=1367 Win=31744 Len=1388 TSval=3456248712 TSecr=1241318148"
"280","66.688160994","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=138978 Win=140160 Len=0 TSval=1241320248 TSecr=3456248712"
"281","66.797908082","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"282","66.797988014","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51826  >  443 [ACK] Seq=1367 Ack=138978 Win=142208 Len=0 TSval=1241320358 TSecr=3456248712 SLE=143142 SRE=144530"
"283","66.797908198","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"284","66.798266114","192.168.8.181","52.17.55.52","TCP","86","[TCP Dup ACK 280#1] 51826  >  443 [ACK] Seq=1367 Ack=138978 Win=142208 Len=0 TSval=1241320359 TSecr=3456248712 SLE=145918 SRE=147306 SLE=143142 SRE=144530"
"285","67.068432325","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=140366 Ack=1367 Win=31744 Len=1388 TSval=3456248922 TSecr=1241320359"
"286","67.068490137","192.168.8.181","52.17.55.52","TCP","94","[TCP Dup ACK 280#2] 51826  >  443 [ACK] Seq=1367 Ack=138978 Win=142208 Len=0 TSval=1241320629 TSecr=3456248712 SLE=140366 SRE=141754 SLE=145918 SRE=147306 SLE=143142 SRE=144530"
"287","67.918670060","192.168.8.197","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"288","68.225267705","192.168.8.197","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"289","68.533180306","192.168.8.197","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"290","68.809181554","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=138978 Ack=1367 Win=31744 Len=1388 TSval=3456250836 TSecr=1241320629"
"291","68.809217405","192.168.8.181","52.17.55.52","TCP","86","51826  >  443 [ACK] Seq=1367 Ack=141754 Win=139520 Len=0 TSval=1241322370 TSecr=3456250836 SLE=145918 SRE=147306 SLE=143142 SRE=144530"
"292","68.919397927","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"293","68.919437889","192.168.8.181","52.17.55.52","TCP","94","[TCP Window Update] 51826  >  443 [ACK] Seq=1367 Ack=141754 Win=140032 Len=0 TSval=1241322480 TSecr=3456250836 SLE=148694 SRE=150082 SLE=145918 SRE=147306 SLE=143142 SRE=144530"
"294","68.919397964","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"295","68.919539955","192.168.8.181","52.17.55.52","TCP","94","[TCP Dup ACK 291#1] 51826  >  443 [ACK] Seq=1367 Ack=141754 Win=140032 Len=0 TSval=1241322480 TSecr=3456250836 SLE=151470 SRE=152858 SLE=148694 SRE=150082 SLE=145918 SRE=147306"
"296","69.049925742","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=141754 Ack=1367 Win=31744 Len=1388 TSval=3456251046 TSecr=1241322480"
"297","69.049968029","192.168.8.181","52.17.55.52","TCP","94","51826  >  443 [ACK] Seq=1367 Ack=144530 Win=137856 Len=0 TSval=1241322610 TSecr=3456251046 SLE=151470 SRE=152858 SLE=148694 SRE=150082 SLE=145918 SRE=147306"
"298","69.049925778","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=144530 Ack=1367 Win=31744 Len=1388 TSval=3456251052 TSecr=1241322480"
"299","69.050071945","192.168.8.181","52.17.55.52","TCP","86","51826  >  443 [ACK] Seq=1367 Ack=147306 Win=136704 Len=0 TSval=1241322611 TSecr=3456251052 SLE=151470 SRE=152858 SLE=148694 SRE=150082"
"300","69.148196845","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"301","69.148231117","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51826  >  443 [ACK] Seq=1367 Ack=147306 Win=140032 Len=0 TSval=1241322709 TSecr=3456251052 SLE=151470 SRE=154246 SLE=148694 SRE=150082"
"302","69.800715688","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=147306 Ack=1367 Win=31744 Len=1388 TSval=3456251736 TSecr=1241322709"
"303","69.800774961","192.168.8.181","52.17.55.52","TCP","78","51826  >  443 [ACK] Seq=1367 Ack=150082 Win=138880 Len=0 TSval=1241323361 TSecr=3456251736 SLE=151470 SRE=154246"
"304","69.889105573","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51826 [ACK] Seq=150082 Ack=1367 Win=31744 Len=1388 TSval=3456251922 TSecr=1241323361"
"305","69.889332464","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=154246 Win=140160 Len=0 TSval=1241323450 TSecr=3456251922"
"306","69.889105639","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"307","69.889499891","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=155634 Win=139008 Len=0 TSval=1241323450 TSecr=3456251922"
"308","69.889105674","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"309","69.889595515","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=157022 Win=137984 Len=0 TSval=1241323450 TSecr=3456251922"
"310","70.009202047","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"311","70.009242940","192.168.8.181","52.17.55.52","TCP","66","51826  >  443 [ACK] Seq=1367 Ack=158410 Win=142208 Len=0 TSval=1241323570 TSecr=3456252027"
